env_step,episode,ep_len,episodic_return,avg_return_100
2061936,5930,476,25.0,23.93
2062272,5931,311,18.0,23.81
2062832,5932,268,14.0,23.85
2063072,5933,568,32.0,23.83
2062752,5934,509,31.0,23.89
2063296,5935,534,26.0,23.92
2065296,5936,267,17.0,23.91
2066304,5937,401,21.0,23.81
2064832,5938,667,33.0,23.89
2067072,5939,556,32.0,23.87
2067440,5940,544,32.0,24.08
2067744,5941,218,12.0,24.0
2068000,5942,646,33.0,24.09
2068304,5943,205,11.0,24.03
2069152,5944,398,20.0,24.03
2069440,5945,674,32.0,24.1
2069296,5946,634,34.0,24.18
2069680,5947,783,41.0,24.49
2070384,5948,440,25.0,24.64
2070688,5949,206,11.0,24.53
2071312,5950,263,16.0,24.51
2072464,5951,551,33.0,24.72
2071168,5952,582,32.0,24.83
2073488,5953,145,7.0,24.62
2072816,5954,350,20.0,24.58
2073296,5955,696,32.0,24.55
2074784,5956,599,31.0,24.52
2074912,5957,539,31.0,24.51
2075984,5958,650,35.0,24.6
2076128,5959,596,34.0,24.73
2074672,5960,522,31.0,24.82
2076176,5961,338,22.0,24.77
2076272,5962,221,10.0,24.64
2076368,5963,219,11.0,24.54
2077088,5964,481,28.0,24.64
2079760,5965,492,24.0,24.6
2080400,5966,523,29.0,24.65
2080656,5967,716,35.0,24.75
2080224,5968,509,27.0,24.7
2081136,5969,554,30.0,24.88
2081456,5970,680,32.0,24.9
2081520,5971,533,31.0,24.95
2081920,5972,207,8.0,24.75
2081296,5973,352,21.0,24.66
2081776,5974,728,33.0,24.72
2082256,5975,372,20.0,24.61
2083840,5976,273,15.0,24.49
2084496,5977,338,22.0,24.45
2082944,5978,320,20.0,24.3
2085856,5979,413,22.0,24.21
2086032,5980,619,33.0,24.29
2086096,5981,546,31.0,24.48
2086032,5982,522,32.0,24.48
2086272,5983,408,25.0,24.45
2086528,5984,352,22.0,24.48
2086576,5985,526,30.0,24.6
2087248,5986,428,24.0,24.54
2087456,5987,356,20.0,24.47
2087472,5988,346,21.0,24.33
2089104,5989,448,27.0,24.35
2089568,5990,462,26.0,24.36
2089792,5991,457,25.0,24.35
2091184,5992,502,29.0,24.38
2091552,5993,511,25.0,24.42
2091568,5994,854,31.0,24.42
2091904,5995,260,16.0,24.33
2092608,5996,764,33.0,24.36
2092688,5997,323,18.0,24.39
2092736,5998,355,18.0,24.26
2093344,5999,624,31.0,24.46
2095008,6000,367,20.0,24.31
2096320,6001,360,19.0,24.34
2096992,6002,467,26.0,24.34
2095888,6003,456,26.0,24.35
2095952,6004,531,29.0,24.43
2096000,6005,512,27.0,24.62
2097616,6006,523,26.0,24.64
2098848,6007,181,10.0,24.43
2098000,6008,713,31.0,24.45
2098448,6009,281,16.0,24.45
2099408,6010,449,23.0,24.43
2099824,6011,433,25.0,24.37
2100544,6012,730,31.0,24.35
2100192,6013,525,28.0,24.38
2100320,6014,425,22.0,24.32
2102560,6015,413,24.0,24.34
2101584,6016,215,13.0,24.22
2102784,6017,282,15.0,24.12
2104400,6018,731,30.0,24.3
2105024,6019,536,28.0,24.49
2105216,6020,679,30.0,24.53
2104080,6021,676,32.0,24.63
2104656,6022,686,33.0,24.7
2105824,6023,217,10.0,24.46
2107152,6024,401,21.0,24.54
2106176,6025,543,26.0,24.51
2106240,6026,332,21.0,24.56
2107104,6027,668,33.0,24.73
2108320,6028,485,22.0,24.79
2109152,6029,630,31.0,24.87
2109216,6030,385,23.0,24.85
2109664,6031,605,27.0,24.94
2109552,6032,463,26.0,25.06
2111488,6033,530,26.0,25.0
2112224,6034,784,31.0,25.0
2112880,6035,675,31.0,25.05
2112288,6036,452,20.0,25.08
2112624,6037,525,29.0,25.16
2112928,6038,488,27.0,25.1
2115248,6039,363,18.0,24.96
2114608,6040,233,12.0,24.76
2115504,6041,461,25.0,24.89
2115584,6042,425,21.0,24.77
2115696,6043,640,32.0,24.98
2115776,6044,346,20.0,24.98
2116464,6045,809,30.0,24.96
2116592,6046,196,9.0,24.71
2117280,6047,383,14.0,24.44
2119520,6048,435,25.0,24.44
2118816,6049,403,20.0,24.53
2119376,6050,806,30.0,24.67
2119440,6051,490,25.0,24.59
2119712,6052,514,27.0,24.54
2120048,6053,523,29.0,24.76
2119696,6054,267,17.0,24.73
2120464,6055,498,28.0,24.69
2123680,6056,656,32.0,24.7
2121984,6057,398,22.0,24.61
2121984,6058,271,14.0,24.4
2122672,6059,462,26.0,24.32
2124112,6060,587,32.0,24.33
2124448,6061,531,29.0,24.4
2124752,6062,588,30.0,24.6
2124880,6063,181,9.0,24.58
2126928,6064,264,16.0,24.46
2127104,6065,470,26.0,24.48
2127136,6066,673,32.0,24.51
2128384,6067,502,31.0,24.47
2129456,6068,590,31.0,24.51
2129536,6069,685,32.0,24.53
2128032,6070,762,32.0,24.53
2128304,6071,342,21.0,24.43
2128496,6072,341,20.0,24.55
2129504,6073,673,32.0,24.66
2130272,6074,454,25.0,24.58
2130608,6075,260,17.0,24.55
2131808,6076,403,22.0,24.62
2131920,6077,405,22.0,24.62
2132160,6078,386,25.0,24.67
2132656,6079,523,30.0,24.75
2133216,6080,360,20.0,24.62
2133760,6081,597,28.0,24.59
2134320,6082,509,27.0,24.54
2136048,6083,468,25.0,24.54
2135072,6084,453,24.0,24.56
2135792,6085,483,26.0,24.52
2136368,6086,453,25.0,24.53
2137216,6087,594,31.0,24.64
2137648,6088,371,23.0,24.66
2136832,6089,645,33.0,24.72
2137792,6090,365,18.0,24.64
2138592,6091,523,29.0,24.68
2138464,6092,387,21.0,24.6
2138496,6093,470,27.0,24.62
2138864,6094,359,21.0,24.52
2140288,6095,421,21.0,24.57
2141648,6096,319,19.0,24.43
2140400,6097,672,34.0,24.59
2140672,6098,496,28.0,24.69
2142384,6099,348,20.0,24.58
2143040,6100,584,31.0,24.69
2143056,6101,413,24.0,24.74
2142480,6102,308,18.0,24.66
2143776,6103,588,29.0,24.69
2143872,6104,480,25.0,24.65
2144240,6105,351,19.0,24.57
2144576,6106,352,19.0,24.5
2145408,6107,403,23.0,24.63
2145552,6108,578,31.0,24.63
2146192,6109,494,28.0,24.75
2146592,6110,304,16.0,24.68
2148480,6111,544,32.0,24.75
2149424,6112,330,21.0,24.65
2150016,6113,468,23.0,24.6
2150096,6114,421,27.0,24.65
2150128,6115,349,21.0,24.62
2148352,6116,751,34.0,24.83
2149008,6117,472,28.0,24.96
2149616,6118,720,32.0,24.98
2151952,6119,345,21.0,24.91
2151152,6120,320,19.0,24.8
2151904,6121,350,19.0,24.67
2152944,6122,336,20.0,24.54
2153184,6123,454,26.0,24.7
2153840,6124,168,10.0,24.59
2154144,6125,265,16.0,24.49
2153696,6126,651,31.0,24.59
2154848,6127,621,31.0,24.57
2155184,6128,702,32.0,24.67
2155280,6129,259,16.0,24.52
2156448,6130,400,21.0,24.5
2157280,6131,352,20.0,24.43
2157376,6132,533,26.0,24.43
2158016,6133,326,15.0,24.32
2158096,6134,310,15.0,24.16
2158192,6135,528,30.0,24.15
2158400,6136,662,33.0,24.28
2156560,6137,336,19.0,24.18
2159392,6138,337,21.0,24.12
2159856,6139,411,25.0,24.19
2159888,6140,471,27.0,24.34
2161504,6141,450,24.0,24.33
2161536,6142,439,26.0,24.38
2161936,6143,547,28.0,24.34
2162592,6144,531,32.0,24.46
2162320,6145,653,31.0,24.47
2164080,6146,390,23.0,24.61
2163392,6147,477,25.0,24.72
2163792,6148,531,30.0,24.77
2165728,6149,518,30.0,24.87
2166384,6150,187,10.0,24.67
2166432,6151,275,16.0,24.58
2165152,6152,612,34.0,24.65
2165952,6153,635,34.0,24.7
2167568,6154,695,33.0,24.86
2167584,6155,280,12.0,24.7
2168064,6156,743,32.0,24.7
2169408,6157,344,17.0,24.65
2170576,6158,680,32.0,24.83
2170640,6159,522,30.0,24.87
2170800,6160,529,30.0,24.85
2169664,6161,630,32.0,24.88
2169936,6162,404,23.0,24.81
2170208,6163,262,16.0,24.88
2172256,6164,162,9.0,24.81
2171008,6165,356,18.0,24.73
2171600,6166,316,20.0,24.61
2172320,6167,277,16.0,24.46
2173968,6168,468,26.0,24.41
2174640,6169,697,32.0,24.41
2174672,6170,407,22.0,24.31
2173680,6171,345,22.0,24.32
2174832,6172,636,32.0,24.44
2175104,6173,384,23.0,24.35
2175152,6174,350,20.0,24.3
2177280,6175,419,24.0,24.37
2178640,6176,651,32.0,24.47
2177024,6177,393,22.0,24.47
2177408,6178,599,29.0,24.51
2179952,6179,716,30.0,24.51
2180608,6180,689,32.0,24.63
2180640,6181,226,11.0,24.46
2179632,6182,664,29.0,24.48
2181168,6183,763,32.0,24.55
2181168,6184,414,24.0,24.55
2182272,6185,432,23.0,24.52
2181936,6186,675,32.0,24.59
2182240,6187,399,22.0,24.5
2183456,6188,367,21.0,24.48
2183824,6189,225,11.0,24.26
2184080,6190,471,27.0,24.35
2183312,6191,390,25.0,24.31
2183584,6192,570,30.0,24.4
2185120,6193,327,20.0,24.33
2186784,6194,607,31.0,24.43
2185264,6195,330,18.0,24.4
2189072,6196,271,17.0,24.38
2189184,6197,614,31.0,24.35
2187408,6198,262,16.0,24.23
2187840,6199,734,31.0,24.34
2187920,6200,640,27.0,24.3
2188080,6201,441,25.0,24.31
2188320,6202,552,27.0,24.4
2189296,6203,630,32.0,24.43
2189808,6204,302,16.0,24.34
2190432,6205,260,16.0,24.31
2192672,6206,474,27.0,24.39
2192816,6207,466,24.0,24.4
2193360,6208,468,25.0,24.34
2192032,6209,518,25.0,24.31
2192304,6210,444,25.0,24.4
2192704,6211,270,15.0,24.23
2193984,6212,625,33.0,24.35
2194816,6213,441,26.0,24.38
2194272,6214,347,20.0,24.31
2195056,6215,405,20.0,24.3
2195328,6216,317,19.0,24.15
2196112,6217,556,29.0,24.16
2197760,6218,614,31.0,24.15
2197536,6219,554,33.0,24.27
2197648,6220,224,14.0,24.22
2198464,6221,744,33.0,24.36
2198560,6222,475,27.0,24.43
2199088,6223,703,34.0,24.51
2200576,6224,650,30.0,24.71
2200976,6225,157,9.0,24.64
2201088,6226,158,9.0,24.42
2199904,6227,670,32.0,24.43
2200912,6228,453,27.0,24.38
2200976,6229,343,20.0,24.42
2201040,6230,340,19.0,24.4
2201600,6231,413,22.0,24.42
2203504,6232,353,20.0,24.36
2204048,6233,324,19.0,24.4
2204224,6234,331,17.0,24.42
2204944,6235,504,25.0,24.37
2204960,6236,210,10.0,24.14
2205280,6237,518,30.0,24.25
2205088,6238,666,32.0,24.36
2206576,6239,602,33.0,24.44
2207104,6240,353,19.0,24.36
2207616,6241,351,20.0,24.32
2205856,6242,358,17.0,24.23
2207360,6243,407,23.0,24.18
2208272,6244,443,23.0,24.09
2209232,6245,523,30.0,24.08
2208016,6246,281,14.0,23.99
2208272,6247,362,20.0,23.94
2209664,6248,272,14.0,23.78
2211344,6249,521,27.0,23.75
2210240,6250,706,29.0,23.94
2210800,6251,354,18.0,23.96
2213552,6252,737,32.0,23.94
2213824,6253,491,28.0,23.88
2212592,6254,654,31.0,23.86
2213520,6255,584,32.0,24.06
2213984,6256,526,31.0,24.05
2214112,6257,163,8.0,23.96
2214304,6258,475,26.0,23.9
2215248,6259,628,32.0,23.92
2217488,6260,339,19.0,23.81
2217712,6261,723,33.0,23.82
2216736,6262,457,24.0,23.83
2218176,6263,656,34.0,24.01
2218320,6264,379,22.0,24.14
2219024,6265,658,31.0,24.27
2219616,6266,608,27.0,24.34
2218048,6267,210,9.0,24.27
2219728,6268,536,31.0,24.32
2220400,6269,177,10.0,24.1
2220976,6270,474,27.0,24.15
2221504,6271,493,27.0,24.2
2221120,6272,440,24.0,24.12
2221168,6273,176,9.0,23.98
2222112,6274,493,25.0,24.03
2223840,6275,385,22.0,24.01
2222416,6276,529,31.0,24.0
2222512,6277,319,20.0,23.98
2222864,6278,624,32.0,24.01
2224528,6279,341,19.0,23.9
2224560,6280,340,20.0,23.78
2225072,6281,512,29.0,23.96
2224784,6282,270,16.0,23.83
2225248,6283,344,21.0,23.72
2225760,6284,171,9.0,23.57
2227520,6285,594,33.0,23.67
2227424,6286,569,29.0,23.64
2227856,6287,464,27.0,23.69
2228896,6288,385,21.0,23.69
2229056,6289,537,35.0,23.93
2229472,6290,669,33.0,23.99
2229424,6291,485,27.0,24.01
2231168,6292,335,18.0,23.89
2232144,6293,687,32.0,24.01
2230528,6294,572,31.0,24.01
2232032,6295,452,26.0,24.09
2232112,6296,549,29.0,24.21
2232336,6297,461,27.0,24.17
2232960,6298,474,29.0,24.3
2234640,6299,412,23.0,24.22
2236112,6300,674,30.0,24.25
2234528,6301,354,20.0,24.2
2234816,6302,524,31.0,24.24
2234928,6303,432,27.0,24.19
2236352,6304,507,26.0,24.29
2237200,6305,579,33.0,24.46
2237232,6306,763,31.0,24.5
2237648,6307,170,7.0,24.33
2237248,6308,419,26.0,24.34
2239104,6309,443,23.0,24.32
2239184,6310,419,22.0,24.29
2238544,6311,489,27.0,24.41
2238656,6312,216,12.0,24.2
2238656,6313,347,23.0,24.17
2239360,6314,363,22.0,24.19
2240000,6315,484,28.0,24.27
2241248,6316,257,18.0,24.26
2242272,6317,571,31.0,24.28
2242304,6318,356,20.0,24.17
2243440,6319,343,21.0,24.05
2243824,6320,458,28.0,24.19
2242752,6321,512,26.0,24.12
2243856,6322,355,22.0,24.07
2246000,6323,264,18.0,23.91
2244816,6324,869,34.0,23.95
2244992,6325,736,31.0,24.17
2246176,6326,692,33.0,24.41
2246992,6327,393,22.0,24.31
2247488,6328,580,33.0,24.37
2247504,6329,222,10.0,24.27
2246720,6330,589,34.0,24.42
2248048,6331,319,18.0,24.38
2248880,6332,570,35.0,24.53
2249424,6333,280,16.0,24.5
2250240,6334,220,10.0,24.43
2248864,6335,424,21.0,24.39
2249872,6336,190,10.0,24.39
2251632,6337,352,20.0,24.29
2251968,6338,703,30.0,24.27
2252416,6339,564,26.0,24.2
2252800,6340,715,29.0,24.3
2253072,6341,612,33.0,24.43
2253088,6342,562,31.0,24.57
2253712,6343,496,31.0,24.65
2254512,6344,609,33.0,24.75
2254848,6345,436,26.0,24.71
2255456,6346,446,23.0,24.8
2256928,6347,279,12.0,24.72
2257456,6348,362,20.0,24.78
2258352,6349,457,28.0,24.79
2256912,6350,347,21.0,24.71
2257232,6351,862,33.0,24.86
2258000,6352,709,34.0,24.88
2259184,6353,142,7.0,24.67
2259936,6354,316,15.0,24.51
2260976,6355,750,33.0,24.52
2259824,6356,290,15.0,24.36
2261632,6357,517,27.0,24.55
2261312,6358,916,36.0,24.65
2261952,6359,609,32.0,24.65
2263312,6360,514,27.0,24.73
2263680,6361,490,26.0,24.66
2263792,6362,376,16.0,24.58
2263568,6363,546,30.0,24.54
2263584,6364,733,32.0,24.64
2264960,6365,356,21.0,24.54
2265920,6366,268,17.0,24.44
2266864,6367,478,29.0,24.64
2266992,6368,571,33.0,24.66
2267072,6369,724,33.0,24.89
2267264,6370,358,21.0,24.83
2267600,6371,494,27.0,24.83
2267408,6372,349,20.0,24.79
2268064,6373,195,7.0,24.77
2268144,6374,455,25.0,24.77
2270176,6375,669,30.0,24.85
2270720,6376,344,19.0,24.73
2270096,6377,412,21.0,24.74
2271568,6378,342,20.0,24.62
2272320,6379,563,33.0,24.76
2272384,6380,729,35.0,24.91
2273072,6381,759,34.0,24.96
2275184,6382,354,20.0,25.0
2275184,6383,446,22.0,25.01
2275312,6384,543,31.0,25.23
2273712,6385,605,28.0,25.18
2275632,6386,857,34.0,25.23
2276880,6387,409,24.0,25.2
2278672,6388,474,23.0,25.22
2278832,6389,476,25.0,25.12
2279136,6390,682,30.0,25.09
2277712,6391,542,29.0,25.11
2279456,6392,495,30.0,25.23
2280096,6393,823,32.0,25.23
2280480,6394,359,20.0,25.12
2280624,6395,816,32.0,25.18
2281504,6396,673,32.0,25.21
2283824,6397,328,19.0,25.13
2284096,6398,354,19.0,25.03
2284272,6399,705,31.0,25.11
2284688,6400,692,30.0,25.11
2284704,6401,328,19.0,25.1
2285424,6402,589,32.0,25.11
2283552,6403,817,33.0,25.17
2284992,6404,201,9.0,25.0
2285664,6405,772,35.0,25.02
2286048,6406,295,17.0,24.88
2287424,6407,427,19.0,25.0
2287520,6408,459,25.0,24.99
2287680,6409,442,22.0,24.98
2289024,6410,470,27.0,25.03
2289232,6411,705,31.0,25.07
2289584,6412,501,29.0,25.24
2291040,6413,338,20.0,25.21
2291440,6414,379,20.0,25.19
2289808,6415,399,21.0,25.12
2289936,6416,693,26.0,25.2
2291504,6417,270,18.0,25.07
2292240,6418,457,23.0,25.1
2293184,6419,702,35.0,25.24
2291840,6420,397,22.0,25.18
2292224,6421,279,18.0,25.1
2292464,6422,286,15.0,25.03
2293200,6423,366,20.0,25.05
2294944,6424,194,10.0,24.81
2295728,6425,392,22.0,24.72
2296464,6426,520,30.0,24.69
2296592,6427,340,19.0,24.66
2297008,6428,495,30.0,24.63
2295968,6429,820,32.0,24.85
2297072,6430,559,27.0,24.78
2299088,6431,466,22.0,24.82
2299264,6432,526,28.0,24.75
2298576,6433,766,35.0,24.94
2298944,6434,411,24.0,25.08
2299008,6435,407,24.0,25.11
2299776,6436,366,21.0,25.22
2301712,6437,281,16.0,25.18
2302096,6438,702,31.0,25.19
2302336,6439,363,22.0,25.15
2302560,6440,354,18.0,25.04
2303280,6441,518,29.0,25.0
2303808,6442,677,33.0,25.02
2303008,6443,458,26.0,24.97
2304368,6444,163,8.0,24.72
2305888,6445,517,29.0,24.75
2304576,6446,396,23.0,24.75
2305232,6447,378,23.0,24.86
2306016,6448,822,34.0,25.0
2306656,6449,512,24.0,24.96
2307024,6450,379,20.0,24.95
2307440,6451,590,29.0,24.91
2306672,6452,400,23.0,24.8
2307152,6453,199,11.0,24.84
2307616,6454,364,21.0,24.9
2308096,6455,476,28.0,24.85
2308672,6456,359,18.0,24.88
2309216,6457,416,25.0,24.86
2309424,6458,270,14.0,24.64
2310464,6459,583,34.0,24.66
2311408,6460,504,27.0,24.66
2312064,6461,465,27.0,24.67
2311424,6462,336,18.0,24.69
2311856,6463,521,33.0,24.72
2312192,6464,314,19.0,24.59
2313616,6465,325,15.0,24.53
2312992,6466,355,20.0,24.56
2314304,6467,561,32.0,24.59
2315344,6468,673,35.0,24.61
2315712,6469,484,26.0,24.54
2315776,6470,263,16.0,24.49
2315584,6471,468,29.0,24.51
2315648,6472,493,26.0,24.57
2318128,6473,155,5.0,24.55
2318144,6474,276,16.0,24.46
2318144,6475,160,5.0,24.21
2318256,6476,683,33.0,24.35
2317072,6477,364,18.0,24.32
2317968,6478,485,27.0,24.39
2320416,6479,678,35.0,24.41
2320704,6480,355,21.0,24.27
2321744,6481,481,25.0,24.18
2321856,6482,481,27.0,24.25
2322096,6483,953,32.0,24.35
2321792,6484,613,31.0,24.35
2323088,6485,576,30.0,24.37
2323232,6486,286,18.0,24.21
2324096,6487,358,19.0,24.16
2323120,6488,823,32.0,24.25
2324976,6489,451,27.0,24.27
2325152,6490,447,27.0,24.24
2327296,6491,519,26.0,24.21
2327584,6492,749,33.0,24.24
2327616,6493,530,21.0,24.13
2328048,6494,647,32.0,24.25
2328480,6495,336,21.0,24.14
2328160,6496,571,34.0,24.16
2328640,6497,485,31.0,24.28
2329328,6498,181,10.0,24.19
2329248,6499,358,18.0,24.06
2329680,6500,861,40.0,24.16
2329952,6501,422,25.0,24.22
2329968,6502,405,21.0,24.11
2330864,6503,297,16.0,23.94
2331248,6504,584,24.0,24.09
2332224,6505,287,15.0,23.89
2334224,6506,605,31.0,24.03
2334400,6507,450,26.0,24.1
2332752,6508,222,10.0,23.95
2333472,6509,475,27.0,24.0
2333744,6510,660,30.0,24.03
2333824,6511,498,26.0,23.98
2334032,6512,454,21.0,23.9
2334880,6513,286,17.0,23.87
2337200,6514,339,19.0,23.86
2337408,6515,580,33.0,23.98
2338272,6516,473,26.0,23.98
2337072,6517,446,25.0,24.05
2337680,6518,519,25.0,24.07
2338576,6519,558,35.0,24.07
2340240,6520,760,35.0,24.2
2339008,6521,211,11.0,24.13
2339168,6522,379,22.0,24.2
2341088,6523,486,27.0,24.27
2342864,6524,755,31.0,24.48
2341744,6525,548,31.0,24.57
2342240,6526,330,20.0,24.47
2343568,6527,715,31.0,24.59
2344720,6528,475,27.0,24.56
2343264,6529,192,10.0,24.34
2343952,6530,720,32.0,24.39
2344768,6531,667,34.0,24.51
2345536,6532,534,33.0,24.56
2345216,6533,531,26.0,24.47
2345808,6534,193,8.0,24.31
2346224,6535,350,20.0,24.27
2348256,6536,298,14.0,24.2
2348304,6537,552,23.0,24.27
2347008,6538,490,26.0,24.22
2347248,6539,462,22.0,24.22
2347520,6540,745,32.0,24.36
2349440,6541,199,10.0,24.17
2349440,6542,483,24.0,24.08
2349664,6543,471,29.0,24.11
2351216,6544,631,32.0,24.35
2351536,6545,411,23.0,24.29
2352960,6546,485,24.0,24.3
2351120,6547,481,28.0,24.35
2351952,6548,271,16.0,24.17
2353152,6549,690,34.0,24.27
2353328,6550,499,24.0,24.31
2353280,6551,263,16.0,24.18
2353968,6552,319,19.0,24.14
2354976,6553,471,26.0,24.29
2355472,6554,262,18.0,24.26
2355744,6555,539,33.0,24.31
2355408,6556,218,11.0,24.24
2356480,6557,464,26.0,24.25
2356576,6558,830,33.0,24.44
2357088,6559,577,29.0,24.39
2357760,6560,254,16.0,24.28
2359216,6561,261,17.0,24.18
2359728,6562,659,29.0,24.29
2360224,6563,356,19.0,24.15
2359856,6564,387,22.0,24.18
2360448,6565,142,6.0,24.09
2360672,6566,740,32.0,24.21
2361280,6567,556,29.0,24.18
2361824,6568,657,31.0,24.14
2362064,6569,274,17.0,24.05
2362336,6570,813,34.0,24.23
2362992,6571,196,10.0,24.04
2363344,6572,386,20.0,23.98
2363584,6573,165,9.0,24.02
2363440,6574,443,23.0,24.09
2365504,6575,129,5.0,24.09
2366080,6576,556,21.0,23.97
2366368,6577,540,30.0,24.09
2367072,6578,346,19.0,24.01
2365440,6579,578,33.0,23.99
2365520,6580,600,32.0,24.1
2365920,6581,545,27.0,24.12
2366576,6582,97,1.0,23.86
2366944,6583,776,29.0,23.83
2368576,6584,324,19.0,23.71
2368800,6585,333,20.0,23.61
2371424,6586,431,22.0,23.65
2369712,6587,593,27.0,23.73
2370160,6588,521,30.0,23.71
2370208,6589,678,33.0,23.77
2370368,6590,470,26.0,23.76
2371648,6591,732,35.0,23.85
2373168,6592,316,20.0,23.72
2373424,6593,545,22.0,23.73
2374416,6594,621,34.0,23.75
2375376,6595,441,18.0,23.72
2373840,6596,393,21.0,23.59
2374656,6597,565,31.0,23.59
2375040,6598,558,31.0,23.8
2377552,6599,386,25.0,23.87
2375968,6600,796,35.0,23.82
2376928,6601,270,16.0,23.73
2377184,6602,262,16.0,23.68
2377856,6603,549,34.0,23.86
2378752,6604,467,27.0,23.89
2379568,6605,578,29.0,24.03
2378192,6606,528,31.0,24.03
2380608,6607,447,26.0,24.03
2380944,6608,321,18.0,24.11
2380736,6609,380,21.0,24.05
2380768,6610,331,20.0,23.95
2381552,6611,605,32.0,24.01
2381568,6612,530,30.0,24.1
2382528,6613,110,2.0,23.95
2383280,6614,402,25.0,24.01
2383296,6615,575,31.0,23.99
2383664,6616,805,40.0,24.13
2383664,6617,260,16.0,24.04
2385728,6618,328,20.0,23.99
2384992,6619,522,26.0,23.9
2385008,6620,659,29.0,23.84
2386896,6621,589,31.0,24.04
2386912,6622,355,20.0,24.02
2387104,6623,343,21.0,23.96
2387872,6624,414,25.0,23.9
2387168,6625,475,28.0,23.87
2388688,6626,227,11.0,23.78
2389920,6627,435,25.0,23.72
2388544,6628,560,32.0,23.77
2389376,6629,530,29.0,23.96
2391328,6630,174,10.0,23.74
2391520,6631,484,24.0,23.64
2392048,6632,338,19.0,23.5
2391744,6633,687,34.0,23.58
2391888,6634,695,32.0,23.82
2392592,6635,423,23.0,23.85
2392736,6636,732,33.0,24.04
2393312,6637,335,20.0,24.01
2394592,6638,460,26.0,24.01
2394816,6639,320,17.0,23.96
2394848,6640,464,25.0,23.89
2395984,6641,669,34.0,24.13
2396176,6642,480,25.0,24.14
2396160,6643,340,16.0,24.01
2396544,6644,675,31.0,24.0
2397024,6645,524,30.0,24.07
2397888,6646,542,29.0,24.12
2399824,6647,583,32.0,24.16
2399904,6648,572,35.0,24.35
2398560,6649,278,12.0,24.13
2398656,6650,551,29.0,24.18
2399168,6651,443,23.0,24.25
2401264,6652,339,20.0,24.26
2402176,6653,450,25.0,24.25
2402176,6654,480,29.0,24.36
2403408,6655,393,22.0,24.25
2402976,6656,581,32.0,24.46
2403504,6657,559,32.0,24.52
2403552,6658,612,33.0,24.52
2405952,6659,549,33.0,24.56
2404576,6660,760,35.0,24.75
2404688,6661,541,29.0,24.87
2406144,6662,632,33.0,24.91
2406336,6663,439,25.0,24.97
2407888,6664,402,22.0,24.97
2407888,6665,527,29.0,25.2
2409120,6666,405,24.0,25.12
2409168,6667,305,13.0,24.96
2409648,6668,673,33.0,24.98
2410240,6669,482,25.0,25.06
2409536,6670,608,32.0,25.04
2409648,6671,475,26.0,25.2
2411184,6672,254,17.0,25.17
2411744,6673,259,17.0,25.25
2411664,6674,620,33.0,25.35
2413072,6675,349,22.0,25.52
2414400,6676,516,29.0,25.6
2413584,6677,740,35.0,25.65
2413744,6678,673,34.0,25.8
2415952,6679,519,32.0,25.79
2415952,6680,554,34.0,25.81
2416384,6681,677,33.0,25.87
2415104,6682,213,12.0,25.98
2415920,6683,434,24.0,25.93
2416736,6684,573,32.0,26.06
2416736,6685,453,26.0,26.12
2417280,6686,564,33.0,26.23
2417376,6687,345,18.0,26.14
2418592,6688,346,21.0,26.05
2419008,6689,321,18.0,25.9
2419056,6690,273,15.0,25.79
2419312,6691,567,33.0,25.77
2419968,6692,185,10.0,25.67
2419968,6693,635,35.0,25.8
2421360,6694,417,22.0,25.68
2420784,6695,469,25.0,25.75
2420976,6696,487,26.0,25.8
2422688,6697,486,28.0,25.77
2423408,6698,557,32.0,25.78
2424640,6699,333,20.0,25.73
2423424,6700,472,26.0,25.64
2423616,6701,525,33.0,25.81
2424000,6702,329,19.0,25.84
2425728,6703,616,35.0,25.85
2424912,6704,350,19.0,25.77
2426720,6705,508,26.0,25.74
2426736,6706,335,18.0,25.61
2426896,6707,397,23.0,25.58
2428176,6708,389,24.0,25.64
2428816,6709,453,26.0,25.69
2426992,6710,760,30.0,25.79
2427280,6711,163,8.0,25.55
2427456,6712,364,22.0,25.47
2429232,6713,412,25.0,25.7
2430112,6714,581,30.0,25.75
2430592,6715,487,30.0,25.74
2431392,6716,374,21.0,25.55
2431744,6717,425,23.0,25.62
2432816,6718,474,24.0,25.66
2432832,6719,507,31.0,25.71
2431056,6720,564,29.0,25.71
2431120,6721,161,10.0,25.5
2433536,6722,397,20.0,25.5
2433392,6723,359,21.0,25.5
2433760,6724,484,27.0,25.52
2434160,6725,322,19.0,25.43
2434896,6726,364,19.0,25.51
2436656,6727,496,32.0,25.58
2436848,6728,597,34.0,25.6
2437504,6729,337,22.0,25.53
2437792,6730,199,10.0,25.53
2437856,6731,384,22.0,25.51
2438704,6732,579,31.0,25.63
2437376,6733,505,30.0,25.59
2438416,6734,861,35.0,25.62
2439936,6735,571,32.0,25.71
2440352,6736,475,30.0,25.68
2439552,6737,384,25.0,25.73
2439696,6738,318,21.0,25.68
2440640,6739,267,17.0,25.68
2440640,6740,332,19.0,25.62
2440880,6741,161,10.0,25.38
2442320,6742,535,32.0,25.45
2443056,6743,151,8.0,25.37
2442096,6744,391,21.0,25.27
2442752,6745,694,30.0,25.27
2445184,6746,471,25.0,25.23
2443744,6747,190,10.0,25.01
2444208,6748,479,26.0,24.92
2444240,6749,330,19.0,24.99
2445248,6750,439,25.0,24.95
2445408,6751,539,31.0,25.03
